-62.4219,65.9719,1.17728,23.6551,34.5852,18.9663,4.39834,33.9149,32.198,40.4917,31.9027,300.995,4.21883,2.38493,7.77467,30.4871,6.4404,5.75418,5.01072,8.61278,17.6758,4.70125,0.00245168,102.013
-66.5546,83.5563,14.3237,15.6405,23.9496,18.2265,3.10088,25.3018,24.3797,50.6955,32.7123,325.718,8.49505,7.37128,6.72389,5.03587,5.59043,6.56794,10.1211,21.7675,17.6758,15.4764,0.00245168,102.997
-71.9433,83.5563,14.3237,15.8489,21.3564,21.2196,5.61184,23.3288,35.6913,39.4932,36.8357,305.995,8.49505,3.18594,10.5998,6.94112,7.11966,7.56282,9.71836,14.9931,1.29613,11.3147,0.00245168,101.442
-74.6353,52.8335,17.3674,17.959,32.6968,28.3322,20.7316,21.6215,40.0072,12.8449,45.1429,330.305,1.30128,3.62566,13.102,6.46753,7.04072,7.6288,3.55885,8.47579,9.97802,6.70573,0.00245168,102.11
-74.6205,39.558,17.3674,17.2246,28.5424,9.1007,19.2456,26.3641,36.6551,28.686,45.1429,320.139,13.6923,1.45422,12.0526,2.02726,18.7546,1.12107,0.16921,12.9973,18.5857,2.42388,0.0875381,111.31
-74.6966,37.7284,17.3674,18.4324,28.5424,7.99943,19.2456,24.0506,43.8134,35.0489,45.1429,341.709,13.6396,7.01367,12.0526,2.02726,18.7985,1.12107,1.49058,12.9973,19.9708,1.75767,0.106752,105.583
-74.6157,29.599,8.99583,19.0141,49.563,0.272302,30.6807,24.0506,50.7995,34.5939,15.9783,341.709,19.9119,17.435,3.27567,4.33739,2.60523,1.88771,2.7314,14.0321,18.2293,20.7793,0.106752,108.589
-63.7224,42.2576,8.99583,19.1465,21.0091,5.47588,47.6505,24.0506,67.3587,11.2934,15.9783,341.709,19.9119,17.4726,4.43672,4.2883,6.98316,10.9894,2.58039,15.263,13.5225,10.7587,0.0582948,104.945
-61.512,26.889,28.274,8.10084,19.1059,4.75125,31.0308,14.3472,73.9334,47.2371,8.85719,341.709,31.9689,1.82455,2.44118,3.24216,9.56618,14.1863,9.18418,1.03755,25.0272,10.56,0.0924025,108.263
-73.671,3.10269,13.3112,8.64897,9.59449,12.3381,32.1624,40.3153,64.6348,72.773,8.85719,341.709,25.5186,2.89192,3.55092,5.16106,12.8513,7.83765,8.32744,6.21066,23.8394,10.2723,0.114669,108.807
-72.1809,35.537,13.3112,6.70287,11.4151,11.5192,33.8959,40.3153,56.4079,44.8084,8.85719,341.709,17.4816,0.531708,9.4175,1.45756,2.38672,8.93145,3.53476,6.21066,26.2753,10.2271,0.053759,103.21
-46.7648,25.9623,0.743886,6.31908,11.4151,8.27898,31.8243,38.8959,58.9949,57.0245,8.85719,341.709,53.8581,0.531708,6.35147,2.40925,10.3386,2.03469,6.8889,8.62587,20.492,10.1596,0.214417,114.369
-59.8458,23.9723,4.63957,2.68318,6.45408,17.9781,31.532,45.0559,61.893,40.9126,8.85719,314.997,58.9367,2.12735,4.44613,1.72547,11.3306,5.05563,12.8257,2.94999,18.1543,10.2994,0.214417,110.834
-72.3625,41.0326,12.9738,5.41495,21.2364,14.8459,37.5894,32.6469,60.1625,30.524,8.85719,315.009,71.8865,2.63673,3.15368,3.09916,1.49408,2.08399,4.56171,23.9009,22.9552,9.48068,0.162027,109.4
