-71.0628,33.6562,16.6995,16.8415,47.8154,61.6935,51.9061,10.1487,11.8067,1.6185,32.2637,292.697,35.6043,3.01661,12.2364,3.37101,32.0818,7.27828,5.97581,1.305,3.96661,0.00315853,66.871
-54.6295,30.1125,9.8368,5.43258,45.9665,78.4172,53.8386,11.9847,11.8067,10.8887,29.7868,291.972,16.2938,2.92677,16.6868,3.35821,33.5149,5.71826,14.2835,3.94702,36.7129,0.00172664,69.3916
-56.4708,11.0081,9.63355,5.43258,33.1914,80.2963,67.85,13.3246,9.037,13.361,44.1332,291.972,8.41237,4.44536,7.5778,16.1207,20.003,4.87199,5.32309,8.13691,36.669,0.0022365,68.5533
-54.944,8.78763,6.89618,15.7171,7.20275,79.8692,37.6001,13.4497,42.9576,13.9281,51.931,296.338,7.42477,6.0958,19.0161,16.8793,21.3966,1.84095,6.22845,8.85603,17.415,0.000299687,71.7551
-54.2405,8.61894,21.8443,23.6194,46.8258,37.5431,29.9563,13.1945,37.5737,18.7571,50.4171,292.653,16.8899,2.77141,29.3709,12.849,20.4523,2.47162,5.89364,5.0182,31.9131,0.00382533,67.7189
-64.0557,5.75041,16.667,23.6194,46.8258,37.5431,24.2489,19.16,34.2227,17.8108,65.5432,292.951,17.8592,1.70748,33.963,12.0958,4.4411,2.35285,2.5649,9.22414,34.3118,0.00899955,71.7977
-57.5242,7.53101,18.4164,28.0206,46.8258,37.5431,29.582,25.649,41.8505,6.46439,64.1517,275.082,17.3322,1.70748,30.1836,11.3547,5.35904,9.50101,12.4808,5.73947,28.4645,0.0044752,69.3752
-37.0215,8.46213,17.5987,34.5469,42.6964,47.8899,29.9058,30.4017,27.7716,8.83915,47.4675,300.616,13.9585,4.74275,10.2427,21.6311,3.265,6.22738,11.0987,9.43641,28.2397,0.00814492,69.1572
-45.5959,8.33383,16.1849,38.757,48.6857,42.8309,45.4468,25.6283,12.1984,7.90355,25.5589,311.999,10.4137,11.9117,3.57758,15.6616,4.01844,0.978283,12.0283,6.20565,29.0275,0.0119409,66.8753
-53.5793,10.2992,11.1199,38.757,48.2789,40.8315,41.3787,30.7548,14.7626,5.09471,30.2006,313.182,7.15733,25.5919,3.57758,6.04239,7.32792,1.11385,16.5024,6.88609,11.5129,0.0158367,66.3122
-47.3489,3.90194,11.1707,14.5002,63.6474,39.9917,61.6707,33.6035,2.93344,8.06461,32.7237,315.979,10.5544,25.5919,4.39047,6.01351,6.37398,11.0581,13.2189,3.16926,19.8805,0.00379918,71.1539
-50.1864,4.67572,11.1172,9.78589,62.0442,60.4804,63.6014,27.4858,2.93344,10.9104,31.0642,289.593,13.6998,7.58964,8.31764,3.16417,5.79345,11.9999,22.6917,2.16587,13.9068,0.00379918,69.9564
-50.2707,8.84761,9.92535,9.78589,62.0442,65.6214,63.6014,12.3129,2.93344,22.4773,26.7147,296.696,10.1336,8.0438,0.14268,18.2989,6.51355,20.8907,23.559,15.212,6.10077,0.000662567,69.8329
-62.0895,8.84761,4.00469,9.78589,62.0442,57.4617,63.6014,12.3129,6.06595,29.1149,34.2032,297.321,13.4258,8.12074,4.66612,5.65726,6.56343,19.4595,25.1772,17.2514,2.28746,0.000662567,66.9382
-62.7606,6.7137,3.76893,35.4007,62.0442,69.4252,38.6571,12.3129,6.31888,18.1805,34.2032,297.321,16.0093,8.12074,1.25826,8.09923,6.19098,7.32805,0.91619,12.6183,6.65488,0.000662567,67.3949
-63.0042,3.93841,1.81123,45.8613,58.3212,61.0482,45.8491,12.3129,1.92738,13.5065,53.9606,272.983,9.95975,3.81858,3.89044,18.7012,7.87197,24.0201,2.1111,11.3565,5.26471,0.00334165,70.4181
-58.0024,9.344,1.81123,46.4967,59.0477,61.0482,35.4803,12.241,8.94449,21.3446,31.6597,298.795,12.5447,7.73335,4.68509,24.5432,9.76326,0.532662,1.58235,7.79668,26.9112,0.00413553,67.6655
-53.793,15.4376,2.67212,63.6301,48.7502,50.0579,31.4801,8.03796,15.7529,21.8443,27.5455,295.8,10.8417,11.1853,5.47708,31.5274,11.827,4.08416,16.1464,8.8604,37.1702,0.00844373,70.2347
-53.7389,4.25255,0.908595,67.3251,24.5855,62.928,43.1101,8.03796,18.3332,28.3668,27.5455,295.8,4.07624,1.88174,11.8423,31.919,9.81871,9.22146,23.411,7.55267,7.92462,0.0202678,73.1581
-53.3697,5.22806,7.26389,44.2863,16.7208,82.5934,42.804,8.03796,18.3332,25.877,33.8776,302.749,3.45916,2.9617,5.6193,36.2369,9.93332,8.98916,19.5754,2.75503,14.0647,0.0382516,71.4774
-54.2238,11.4342,5.13794,41.5564,17.3006,74.5884,41.3886,8.03796,18.3332,25.877,30.1774,302.749,3.39932,3.36953,3.75233,36.2369,10.0487,7.05474,27.3848,14.6709,42.2244,0.0340257,74.4338
-66.6493,10.1896,4.66455,36.305,17.3006,74.5884,53.8201,18.9094,19.3345,24.1122,25.6425,302.749,3.23391,3.08752,2.68501,6.8288,4.99068,7.65489,27.3848,8.00186,6.32402,0.0254673,67.2986
-56.3378,14.5963,8.84181,34.9726,21.6584,74.5884,54.6829,19.1396,0.7441,16.0964,39.6705,318.383,3.12553,1.18386,1.35154,11.6326,19.2467,7.65489,2.28899,6.58753,18.6387,0.01245,68.49
-58.8702,19.9578,11.401,34.9726,18.1994,52.5557,68.5242,19.1396,6.05439,16.0308,28.0258,343.006,0.787402,0.381173,8.13461,19.0855,16.1091,6.84118,2.01429,8.65128,22.1672,0.0156645,67.0871
-69.9692,11.0778,15.6278,34.9726,20.6213,52.5557,68.5242,19.1396,7.19332,15.6758,17.1212,344.351,0.787402,1.69822,7.40159,25.3767,16.8808,7.46809,2.01429,12.0792,23.9268,0.0172225,65.6699
