-67.5575,5.25854,24.9973,7.96159,4.92251,7.07966,0.975771,40.7974,10.2999,9.45804,1.58219,3.81143,3.83814,6.38064,13.1339,3.90129,15.1244,8.05912,17.5846,1.77096,3.59466,27.0139,13.4827,21.2717,4.98586,10.3199,0.0784065,65.8851
-67.5575,5.18746,26.0597,7.96159,3.21087,7.07966,1.683,40.7974,8.02334,8.63243,1.46085,5.48595,1.52122,4.56332,6.795,6.54937,10.7474,8.32493,14.3348,1.77096,3.65274,29.6901,15.2221,21.2717,5.2329,15.1078,0.0759536,64.9538
-67.5575,7.53509,22.8081,7.96159,3.21087,7.07966,1.683,40.7974,8.02334,15.9093,1.46085,2.87519,3.68102,5.12751,6.49983,7.46964,12.0376,4.88605,12.175,1.77096,19.2106,24.8721,1.15298,17.7413,7.58735,11.217,0.0499289,63.6688
-73.5131,10.442,19.2369,10.6802,7.04002,1.49125,5.42047,39.7521,9.55059,11.4379,1.46085,3.15171,3.68102,5.75898,2.81448,4.73952,11.4802,5.40099,19.0212,0.932143,18.496,24.8721,6.94407,59.4215,2.17026,6.21217,0.0437569,65.2467
-74.3287,18.3791,12.5788,10.6802,6.03066,8.71795,2.92709,39.4711,9.55059,9.60659,0.903787,2.71742,3.68102,6.13758,6.21949,5.87681,11.4438,3.8196,2.71077,10.3254,19.3935,34.5821,12.9403,37.0897,4.83616,9.59749,0.0811663,65.0734
-74.3287,18.3791,18.2675,9.69748,7.28148,8.71795,2.92709,39.4711,1.45354,10.3493,4.05616,1.765,3.2749,6.13758,10.5275,6.05912,0.361485,2.57996,11.436,15.186,11.9734,39.0988,22.2954,33.6871,2.741,3.18078,0.0051932,67.6886
-70.1612,14.8054,13.8813,4.2448,5.03462,16.5263,3.24101,39.4711,1.45354,13.3805,4.63662,0.663574,6.48351,10.7779,11.3997,6.9058,15.8863,3.64597,16.1268,3.0751,4.51551,37.9899,5.98107,25.9744,4.30367,13.6745,0.0517394,67.8463
-74.1646,1.64285,23.1208,9.42563,5.33565,17.6024,1.39007,39.4711,1.45354,13.3102,4.37535,0.967362,6.82795,8.19905,12.7576,9.90062,11.947,3.78614,18.5451,2.26729,4.12645,40.7402,26.7036,26.9104,10.5108,28.3096,0.0153761,72.8892
-67.9252,4.08598,23.1208,7.77038,1.22389,17.6024,2.66426,39.4711,1.45354,11.7777,4.12971,0.858621,1.77925,4.79463,15.1503,1.9277,18.4812,2.5064,21.6285,0.244421,7.69595,36.3677,25.1066,26.4328,3.09315,19.1286,0.0190408,69.0633
-65.2444,5.3571,20.6465,5.53328,1.33876,21.6458,3.1788,39.4711,1.45354,5.56727,6.72908,5.59441,13.2937,0.81714,4.56194,1.7319,18.4812,2.70044,13.5109,0.244421,4.49258,39.5249,25.1066,25.7738,3.01635,28.1077,0.0036623,68.1129
-71.8643,5.3571,20.8591,3.87046,2.64351,21.3198,4.09296,39.4711,1.32654,10.0492,6.82031,5.38014,2.39608,1.47048,6.28184,3.30844,13.3988,3.06299,17.2084,0.244421,9.27444,35.8997,22.7031,25.7903,3.01635,14.6937,0.0036623,65.9469
