-65.1403,6.00799,18.6563,8.20675,16.7717,2.26895,13.5232,17.7823,1.61706,5.96904,16.4322,11.2897,12.9907,5.71706,8.22598,0.918328,4.27327,2.77496,16.9686,7.08263,1.12259,15.8539,37.7258,18.0737,9.66512,0.0270074,61.5901
-65.1403,10.5356,15.7785,8.62315,17.5351,0.459305,9.49311,14.5086,7.02234,10.5943,10.2627,12.3113,26.4795,0.721741,9.0434,2.21876,1.92488,4.3007,23.9239,3.99832,1.10713,14.3027,30.1711,19.4318,14.0691,0.0235382,63.9742
-67.5644,6.01432,15.9111,5.71675,16.7904,4.80564,10.8887,14.5086,8.31501,11.8372,10.0725,14.7182,19.0026,2.08204,5.84176,0.96975,1.34679,3.91473,13.1195,6.74552,24.9789,4.94678,27.2935,31.8467,10.9,0.00612884,56.6828
-72.5291,6.28976,16.0964,5.71675,16.785,6.13892,7.26581,15.7046,8.31501,10.5986,11.8716,14.2371,29.0452,1.19711,8.27236,7.19842,2.24044,2.24811,6.47652,8.41422,9.34191,21.2539,2.82578,21.096,12.4365,0.0313133,59.6375
-71.1478,10.7076,18.8695,5.78168,11.0718,14.0977,10.4319,4.91939,8.31501,11.9806,13.0135,9.92796,11.8401,1.53609,10.2617,11.5241,2.94997,2.11087,19.397,4.55486,6.83358,35.5375,5.21017,21.5343,29.2279,0.00494772,58.0916
-70.292,7.98949,19.3527,5.14615,9.36572,14.4808,10.0998,11.3659,8.33789,15.4701,7.06054,9.01726,11.9698,1.63076,4.204,12.8472,0.217445,4.71832,23.3646,17.8809,3.80898,19.8253,16.8235,15.0518,16.061,0.00943743,58.2779
-75.6168,4.15531,17.3761,6.17857,9.36572,16.9481,13.1295,5.02294,14.5166,15.4701,7.06262,7.89464,8.70562,1.21375,4.91161,13.1307,1.15994,8.47264,15.6782,19.9188,3.80898,24.2613,13.9318,22.6461,2.22666,0.00316601,54.6113
-75.6168,4.15531,17.3761,6.22745,11.1278,16.9481,11.3051,20.3565,14.1345,1.0111,8.6728,6.75065,8.39393,1.15402,3.35134,9.09347,9.62875,9.60477,8.97602,28.9011,3.80898,20.2733,29.8775,22.4164,2.22666,0.00316601,56.385
-75.6168,4.65671,18.7168,8.76915,13.1919,16.9481,12.0524,19.4847,16.6703,1.375,4.5652,5.22259,4.952,0.674763,3.3832,11.0911,1.7963,12.2653,18.8808,0.254955,23.53,1.66582,31.7459,23.8568,3.10095,0.0377935,59.1667
-75.6168,7.38703,15.3122,7.27783,2.71936,24.9684,10.2709,22.5286,16.0588,2.36867,5.67089,6.52311,3.54174,5.71043,3.60761,7.43783,1.46476,16.5235,22.6158,0.687815,16.6208,0.266697,29.4347,6.45782,1.53577,0.0255617,57.7756
-67.6242,5.93575,19.8096,5.92394,23.1476,24.9684,8.71387,3.41083,15.3194,0.412099,7.40445,6.13802,3.54174,4.17876,4.47141,5.46625,1.14832,19.373,28.5425,0.474511,9.90662,0.595705,27.0768,27.8263,6.35999,0.0419009,59.9068
-69.3704,2.29771,23.3328,4.72924,24.0999,28.008,4.38409,5.04641,15.3194,0.681579,6.91484,1.05835,6.29723,3.76611,0.896047,5.39967,3.78708,22.3458,23.4992,2.85467,13.0615,0.177271,27.5093,36.5267,7.8818,0.0034462,59.112
-70.1876,3.98854,23.3328,5.55038,22.6668,21.1039,4.35832,3.05603,17.0925,8.84991,6.73235,2.94983,7.52215,3.20999,4.48002,4.05952,3.96231,15.4621,20.4993,2.85467,15.3348,1.78377,27.5703,10.7149,2.3523,0.016043,57.0597
-71.025,3.98854,24.8131,6.497,22.1678,21.1039,7.37965,2.18147,10.6741,7.07208,7.52123,4.22721,7.91752,3.11829,2.65141,9.97314,2.8928,16.2781,19.4378,10.7261,12.5191,6.63264,26.493,10.8713,12.7893,0.0119079,56.0673
-72.0027,1.92801,24.8131,11.7239,22.1678,19.3876,2.01496,1.47806,13.3645,7.07208,9.7536,2.33316,17.869,5.40851,0.437721,14.8787,3.22068,4.26354,4.78089,6.80791,12.6803,2.5679,6.86206,22.4041,5.09883,0.115766,62.3152
-70.492,22.7886,0.405788,16.8098,22.1678,19.8241,1.10585,0.28475,4.54796,10.3511,10.3734,8.90002,16.1146,3.14349,2.07136,8.666,4.45307,0.919085,3.3874,6.80791,11.714,26.2155,29.8827,38.7567,7.32763,0.142991,63.9884
